annotation,r.squared,adj.r.squared,sigma,statistic,p.value,df,logLik,AIC,BIC,deviance,df.residual,estimate,std.error,p.value.orig,fdr_significant
PSNP3,2.485985272726567e-4,1.772183044059794e-4,2.256782681010107,3.4827367762142747,0.9689835068614908,2,-31277.165314953083,62560.330629906166,62582.972781528064,71333.51137871615,14006,-0.17861439994978884,0.09570974143724166,0.0620329862770184,FALSE
CBPC,2.808086554809516e-4,2.0943073235213383e-4,2.2567463260498184,3.934110761019524,0.9763321773916895,2,-31276.939655482223,62559.87931096445,62582.521462586345,71331.21314583179,14006,-0.2644079486993361,0.13330646604800567,0.047335645216620884,FALSE
ACOB,3.2335152830879535e-4,2.5197664265474984e-4,2.256698307819193,4.530326393456049,0.9833416647273474,2,-31276.641595162804,62559.28319032561,62581.925341947506,71328.17765871121,14006,-0.20497673440132635,0.09630300161676708,0.0333166705453051,FALSE
SYNOR2,3.318330825626343e-4,2.604588024743837e-4,2.256688734548796,4.649196911714912,0.984457474848368,2,-31276.58217088987,62559.16434177974,62581.80649340164,71327.5724892201,14006,-0.25901128363814824,0.12012398024731913,0.031085050303264136,FALSE
ACBG,3.343698989566628e-4,2.6299579999189415e-4,2.2566858711943354,4.684751244587309,0.984775844768279,2,-31276.564397107384,62559.12879421477,62581.770945836666,71327.3914842014,14006,-0.2401666715632869,0.11096077251537512,0.03044831046344203,FALSE
SYCHO2,3.4160410140285347e-4,2.702305189454801e-4,2.256677705788077,4.7861420099888745,0.9856469563955069,2,-31276.51371162241,62559.02742324482,62581.66957486672,71326.87531481995,14006,-0.26718485692827004,0.12212907000790675,0.028706087208986077,FALSE
COP1,3.4478450560328043e-4,2.7341115022039286e-4,2.256674115985304,4.830717341970007,0.9860133488970182,2,-31276.491428423928,62558.982856847855,62581.62500846975,71326.6483890073,14006,-0.21355525332238207,0.09716378984768606,0.02797330220596357,FALSE
SYNOR4,3.766252184661028e-4,3.052541364455541e-4,2.256638176251476,5.27700026121246,0.989188187672352,2,-31276.26833560035,62558.5366712007,62581.1788228226,71324.3765143693,14006,-0.24731403091770943,0.10766020393487614,0.021623624655296114,FALSE
PSNP2,3.7813721245784034e-4,3.067662383905434e-4,2.2566364695963794,5.298193241707994,0.9893189208691759,2,-31276.25774159645,62558.5154831929,62581.1576348148,71324.26863170923,14006,-0.2570779210260743,0.11168655159300306,0.02136215826164803,FALSE
ENT2,3.9581776967110763e-4,3.2444805795983633e-4,2.2566165126666036,5.546018894843043,0.9907317559592784,2,-31276.133859033966,62558.26771806793,62580.90986968983,71323.00710186562,14006,-0.25266226301448025,0.10728764419618474,0.01853648808144307,FALSE
SCHW,4.0118288582197657e-4,3.2981355716910077e-4,2.256610456756595,5.62122263714202,0.9911211400751708,2,-31276.09626677992,62558.19253355984,62580.83468518174,71322.62429412617,14006,-0.3127123530894822,0.13189539847109125,0.017757719849658293,FALSE
EPSC,4.04771793243596e-4,3.3340272083137723e-4,2.2566064057447557,5.671529411300051,0.9913721523982982,2,-31276.07111993873,62558.14223987746,62580.78439149936,71322.3682210984,14006,-0.21691346637458525,0.091082809947125,0.017255695203403545,FALSE
VSMCA,4.12139033798544e-4,3.4077048739233895e-4,2.2565980898822984,5.7747993275976635,0.9918647511453695,2,-31276.0194987009,62558.0389974018,62580.6811490237,71321.84255928168,14006,-0.2474727821995279,0.10298144757577399,0.016270497709260867,FALSE
ACMB,0.00042051220118939923,3.49144252610456e-4,2.2565886385304728,5.892171619916402,0.9923895719077149,2,-31275.960828610638,62557.921657221275,62580.56380884317,71321.24512332864,14006,-0.2281796485432318,0.09400245867167978,0.01522085618457006,FALSE
SYCHO1,4.3285923243952234e-4,3.614921654134795e-4,2.256574701541559,6.0652518097908885,0.9931006733978779,2,-31275.87431308883,62557.74862617766,62580.390777799556,71320.3641472251,14006,-0.351166659093681,0.14258993065743464,0.013798653204244216,FALSE
SYNOR3,4.5644812856782525e-4,3.8508274574111656e-4,2.256548074805786,6.395931899867102,0.9942754501878719,2,-31275.709022963474,62557.41804592695,62580.060197548846,71318.68105001924,14006,-0.24917870744926554,0.09852785162589164,0.011449099624256203,FALSE
ENT3,4.6539774397718627e-4,3.9403300013485243e-4,2.2565379725533177,6.521395845058344,0.9946655361844621,2,-31275.646310951743,62557.292621903485,62579.93477352538,71318.04248377997,14006,-0.26299826902492734,0.10298704778440367,0.010668927631075884,FALSE
ACTE1,4.8533862283407726e-4,4.139753027301296e-4,2.2565154632901696,6.800953516827903,0.9954397064436409,2,-31275.506578611912,62557.013157223824,62579.65530884572,71316.6196771635,14006,-0.2580581775224524,0.09895385605954087,0.009120587112718346,FALSE
HYPEN,5.178690126485295e-4,4.465080151484502e-4,2.2564787425056956,7.257031582935919,0.9964645961172919,2,-31275.27862141743,62556.55724283486,62579.19939445676,71314.29859321346,14006,-0.2816451880564596,0.10454970917473555,0.007070807765416139,FALSE
OPC,5.890005574346643e-4,5.17644638582726e-4,2.2563984460853743,8.254403655784456,0.9979642822811473,2,-31274.7801402007,62555.5602804014,62578.202432023296,71309.22326863586,14006,-0.2702580227450938,0.09406666426916536,0.004071435437705318,FALSE
PSNP4,6.185322456954779e-4,5.471784353461295e-4,2.2563651085756815,8.668524395071815,0.9983785748641413,2,-31274.573175297643,62555.146350595285,62577.78850221718,71307.11614578764,14006,-0.3559693811954184,0.1209038291841723,0.003242850271717445,FALSE
ENTG1,6.234162704326192e-4,5.520628087927193e-4,2.2563595950871758,8.737015081035796,0.9984383294933812,2,-31274.53894633308,62555.07789266616,62577.72004428806,71306.76766452154,14006,-0.2630350306273326,0.08898812340114415,0.003123341013237592,FALSE
