gwas,specificity_id,conditional_annotation,annotation,tau,se,pvalue
BMI_UKBB_Loh2018,mousebrain,TEINH12,VECC,-1.2600487683983123e-08,3.929201129887064e-09,0.999329091846948
BMI_UKBB_Loh2018,mousebrain,TEINH12,ENTG7,-1.255058483915624e-08,3.600201650454277e-09,0.9997549212408462
BMI_UKBB_Loh2018,mousebrain,TEINH12,CHOR,-1.2124356920078082e-08,3.317455606009027e-09,0.9998712664127786
BMI_UKBB_Loh2018,mousebrain,TEINH12,PER2,-1.3939268903495718e-08,3.725503343167904e-09,0.9999085665372652
BMI_UKBB_Loh2018,mousebrain,TEINH12,SATG1,-1.833955479971964e-08,4.8506898781650055e-09,0.9999218416944587
BMI_UKBB_Loh2018,mousebrain,TEINH12,VLMC2,-1.580237224381561e-08,3.904843657696713e-09,0.9999740458392614
BMI_UKBB_Loh2018,mousebrain,TEINH12,PER1,-1.511964354489182e-08,3.4609322526719363e-09,0.9999937494992904
BMI_UKBB_Loh2018,mousebrain,TEINH12,PER3,-1.9716260495287702e-08,4.1065264733409586e-09,0.9999992114171046
BMI_UKBB_Loh2018,mousebrain,TEINH12,ENMFB,-2.208846440041831e-08,3.869491011787615e-09,0.999999994296647
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH3,2.0074382090061828e-08,5.154019092275714e-09,4.911989551396533e-05
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU11,2.0414541176943463e-08,5.330824027419536e-09,6.419457387427261e-05
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEGLU5,2.9691991963575637e-08,8.266527210843367e-09,0.00016417961337394156
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH2,2.1093932435911588e-08,5.922483217343935e-09,0.00018425149717649309
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU1,1.8249817389833258e-08,5.413205812983335e-09,0.00037400230409468185
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU10,1.7573698099223943e-08,5.381160556805315e-09,0.0005458109704178465
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBSER5,1.6168852080935616e-08,4.960099503570147e-09,0.0005574858208881519
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU3,2.3293364023796192e-08,7.2354889939601425e-09,0.0006424720483992916
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEGLU4,1.4544566659928742e-08,4.5293696381787204e-09,0.0006609832207174885
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU5,1.7658076851444542e-08,5.667961827519507e-09,0.0009184184583244967
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU2,2.0757867267999746e-08,6.701007470948825e-09,0.0009750669386314796
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH8,2.0005377998489155e-08,6.4657041177371294e-09,0.0009871355230394604
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU2,2.430870093235873e-08,8.121791648167852e-09,0.0013811492656853202
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH12,1.4311092002746183e-08,4.847171913358145e-09,0.001576253164656595
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH13,1.870923910118406e-08,6.342678457315051e-09,0.001590217999477978
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH3,2.093988385743876e-08,7.1046600355699316e-09,0.00160257722603651
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU3,1.9263760154588508e-08,6.552030397262334e-09,0.0016404221139610224
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH5,2.1741206007652002e-08,7.399147657417019e-09,0.0016498786205361722
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU7,1.5670018754631258e-08,5.345764412101233e-09,0.0016877539858814099
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBNOR,2.675674738911931e-08,9.139269797246397e-09,0.0017075727137628716
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH3,1.7895805265002997e-08,6.13238839172147e-09,0.0017600442528038095
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH4,1.6218640500126784e-08,5.715507459676673e-09,0.0022723110409332754
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH5,1.5323668341233938e-08,5.412339012240922e-09,0.0023183453056462595
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH4,1.6125916175263817e-08,6.019544776901666e-09,0.003692933597581908
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH1,1.512837593427635e-08,5.673544891371377e-09,0.003832544616916493
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH7,1.550213468893559e-08,5.818862619683797e-09,0.0038595278858271757
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH4,2.7583400159923895e-08,1.0575531651605517e-08,0.004550612545232706
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU8,1.8405511328109583e-08,7.107357403226278e-09,0.004803789280882789
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBCHO2,1.6973997692022612e-08,6.576287609583514e-09,0.004924428815063116
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH2,3.3986448160368524e-08,1.3182082170942472e-08,0.004965384482639699
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP1,1.6321497779089014e-08,6.356774080739768e-09,0.005120623324573117
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH7,1.612424240678874e-08,6.319312635830101e-09,0.005361759119222477
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH8,1.4078929349843663e-08,5.594610530699964e-09,0.005926068610919211
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH9,1.608192312611341e-08,6.441694706505032e-09,0.006270645834822003
BMI_UKBB_Loh2018,mousebrain,TEGLU17,CBGRC,1.53036983778069e-08,6.143059433624173e-09,0.0063653045092273075
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU9,1.2021782399872785e-08,4.845585702544956e-09,0.006551157584712196
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBINH5,2.0451887905090475e-08,8.361266998976071e-09,0.007222001805743641
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH9,1.1808912725610665e-08,4.848539568277785e-09,0.0074343635759591626
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBNBL2,1.3411369539021149e-08,5.537413869154403e-09,0.00771862207411835
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH11,1.113242546805272e-08,4.641106452510006e-09,0.008227645827721548
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH2,1.5903559181730677e-08,6.821851896398804e-09,0.009869638811532536
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH15,9.886219318096992e-09,4.284212415997459e-09,0.010510887324228392
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH6,1.7574539521506673e-08,7.75132143750513e-09,0.011686077070502595
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBSER3,1.3589490658129212e-08,6.010020589447397e-09,0.011875332138941272
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MBDOP1,3.0187510124860413e-08,1.3428718951507485e-08,0.01228868871219045
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH4,1.1897263868518128e-08,5.315014391535595e-09,0.01259665959068446
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TECHO,1.3370667203265956e-08,5.987690648134971e-09,0.012773624253714838
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBCHO4,1.5912631038877942e-08,7.1344470120844244e-09,0.01286063376412056
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBCHO3,1.6161168755332782e-08,7.475525693952954e-09,0.015313820398275137
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH12,2.9085195216927104e-08,1.348166971444767e-08,0.015487714764855873
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH3,2.366445098296001e-08,1.1004104987129871e-08,0.015757400653077024
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH17,1.3735891825041619e-08,6.41186855706241e-09,0.01608626849296565
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU9,1.1172329442373513e-08,5.494091551654393e-09,0.021000150903197786
BMI_UKBB_Loh2018,mousebrain,TEGLU17,ENT8,1.5755501315975664e-08,7.78541931894621e-09,0.02149953415597727
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH10,1.198318360643781e-08,5.96794741518213e-09,0.022325695231136557
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU23,8.686078903752585e-09,4.430400780790597e-09,0.024965023460345487
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH4,1.0591297527040856e-08,5.444373513620872e-09,0.02586548954872521
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SEPNBL,1.310098376547136e-08,6.744793315397254e-09,0.02604526924378392
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH6,1.38987739446231e-08,7.293555411775271e-09,0.028349505628822637
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH7,1.7967301452810166e-08,9.4435731265484e-09,0.028546661516773705
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH5,9.825061579963935e-09,5.249594351106351e-09,0.030632026223935464
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU3,1.604321424747712e-08,8.603968519030698e-09,0.03111667150249052
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU4,1.5254196624733023e-08,8.243027227631173e-09,0.032116612652167136
BMI_UKBB_Loh2018,mousebrain,TEGLU17,ENT9,8.22221034362337e-09,4.469308836494679e-09,0.032905770827477115
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH6,1.1495763004843552e-08,6.322683127842766e-09,0.03451847003005832
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU4,1.166077545629271e-08,6.4167052642717185e-09,0.034589208610376336
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU1,1.283712693979726e-08,7.101075629368104e-09,0.035320982991631236
BMI_UKBB_Loh2018,mousebrain,TEGLU17,CBINH1,9.350539007459489e-09,5.202836526741942e-09,0.03615191894995113
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU21,1.75902718914078e-08,9.830405472006967e-09,0.03677730241609569
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP3,9.031893443832228e-09,5.169915239525562e-09,0.04031780475083036
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH9,1.0381049676976016e-08,5.9445281779046515e-09,0.04037766326948106
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH11,1.0618320741164151e-08,6.1446037342032094e-09,0.04198761347738802
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU14,1.0201063396365364e-08,5.928936565813556e-09,0.04266577282673111
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU1,1.0995991758507916e-08,6.392356939358081e-09,0.04270004562310563
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP1,9.186562971963432e-09,5.3974086714677166e-09,0.04437467277931645
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU7,7.900915891546378e-09,4.660893478812049e-09,0.04502343757583095
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU6,8.194430186285877e-09,4.866290218711829e-09,0.046098828204635164
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP5,1.0212556281853468e-08,6.118579703924884e-09,0.04754821657763982
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBADR,8.601154803529287e-09,5.172058605014811e-09,0.04815580472513855
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH3,2.617239722451773e-08,1.5966815853351367e-08,0.0505884625656496
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MBCHO1,1.0979417312467088e-08,6.71687231937044e-09,0.05106618558377978
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBSER2,8.001419171857927e-09,4.973494335985499e-09,0.05382868844383525
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP2,7.496560508573896e-09,4.6657861022602204e-09,0.05405910953151222
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MSN1,6.4007293022465906e-09,3.9943318355004776e-09,0.05452772896010413
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNF1,8.930128579528649e-09,5.591810533969757e-09,0.0551327109657093
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP5,9.464601615472841e-09,5.971425692115242e-09,0.056485223817720365
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU2,2.5651181551949903e-08,1.6228851903519114e-08,0.05698576222950005
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU4,1.606206760823166e-08,1.0168419736060067e-08,0.057098891390539724
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DECHO1,7.511953289769814e-09,4.76369736782361e-09,0.0574073622315994
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP3,9.182971996252142e-09,5.867288951776325e-09,0.058778172334156976
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH8,1.1809733890418976e-08,7.622403123445892e-09,0.06064937665088301
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBSER4,1.1281694859111773e-08,7.3027683528713895e-09,0.061191056816488315
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBCHO1,1.743708754195548e-08,1.1347405244725428e-08,0.062188470536914474
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH9,1.0740383445058854e-08,7.044924511498995e-09,0.06368491277343415
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU6,6.887501434295678e-09,4.5946885617769334e-09,0.06693502959467416
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEGLU1,6.0767728493701044e-09,4.086283379936333e-09,0.06849223507515724
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH2,1.1787606556324635e-08,7.96305823940833e-09,0.06939841988037794
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBNBL1,7.971532926436522e-09,5.4080374417504664e-09,0.07023866133709128
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH10,8.000879021516704e-09,5.5647678853147145e-09,0.07524908315586917
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU10,6.773397296590877e-09,4.7267421149624114e-09,0.07592964884501906
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU19,9.79509044754952e-09,6.8469203485521406e-09,0.07627482691943377
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH13,8.148174236105369e-09,5.6973844961144694e-09,0.07633548029245907
BMI_UKBB_Loh2018,mousebrain,TEGLU17,ENT1,1.725473000853045e-08,1.2080464450471322e-08,0.07660035099928335
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH1,9.047748179291113e-09,6.359855449300788e-09,0.07742110512429927
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH14,2.9490528527004664e-08,2.080954016079734e-08,0.07821751077838962
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DGGRC1,6.939813559937112e-09,4.9078157740191545e-09,0.07867610380547346
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNP5,7.364319911291508e-09,5.2706276741855105e-09,0.08117104530420027
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH7,9.763482417977706e-09,6.991110719746571e-09,0.08127346155581233
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU5,8.780303637217163e-09,6.313365889631199e-09,0.08215086453467918
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEGLU3,5.735984231837646e-09,4.225198060410404e-09,0.08730075633383583
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DECHO2,6.592981647894667e-09,4.8840449038908925e-09,0.08852372107692325
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEGLU6,7.528032559025742e-09,5.679711110309629e-09,0.0925150722307071
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH5,8.753225548891845e-09,6.6074142024862226e-09,0.09262569640172423
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH16,6.1525400779313345e-09,4.655605583822029e-09,0.09316172225078008
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH18,5.9632788509458866e-09,4.524033223648546e-09,0.09372951411168562
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH1,6.21928394693314e-09,4.757442081279105e-09,0.09555970684863853
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH8,1.0825818637828968e-08,8.447203309291976e-09,0.09999393331258123
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU6,6.741110690674692e-09,5.3326181159248766e-09,0.10309208388233687
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH1,7.996055241709102e-09,6.331470132583064e-09,0.10331137888676728
BMI_UKBB_Loh2018,mousebrain,TEGLU17,CBNBL1,7.874139418866327e-09,6.297056232554073e-09,0.10556802640307432
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP2,7.1633078420139325e-09,5.8789091371816395e-09,0.1115216295014721
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBINH4,6.131515998786307e-09,5.073235029716137e-09,0.1134081213059317
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH7,6.494342568635367e-09,5.447655387712042e-09,0.11660408878185635
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH19,5.6133566356002926e-09,4.788172163433386e-09,0.12053067124240795
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEINH8,8.904520947941963e-09,7.621796711918573e-09,0.1213435265252898
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU5,5.74546513097199e-09,4.9477307657918085e-09,0.1227737067609097
BMI_UKBB_Loh2018,mousebrain,TEGLU17,CBINH2,7.665647563437766e-09,6.919129746077323e-09,0.13395425949826184
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MSN5,5.597014828255615e-09,5.06209687056508e-09,0.13443442537053313
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DGGRC2,5.014402354400599e-09,4.554706122966562e-09,0.13546405216579865
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH11,7.1887914816315905e-09,6.5793475247060945e-09,0.13727817619408533
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU9,5.879637990280477e-09,5.400531989724923e-09,0.13813988213027145
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH6,5.925167110988585e-09,5.501003382929664e-09,0.14071631997069278
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU8,6.107202537115001e-09,5.6924559378869395e-09,0.1416671939557197
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU10,6.0629898574780266e-09,5.6747398951559585e-09,0.14266617501513545
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNP6,4.8497739410291885e-09,4.652423659076178e-09,0.1486087743579399
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP4,4.5243606342850545e-09,4.347698440236226e-09,0.1490228392170137
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBGLU4,6.338369065862406e-09,6.316445169901931e-09,0.15781684967961335
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP4,6.576065456343402e-09,6.563875082572514e-09,0.15820628522831393
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBNBL5,5.604497733991517e-09,5.7471313439905e-09,0.16473505085497564
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU10,4.6334739001118924e-09,4.785709087882983e-09,0.16647483704827765
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBDOP1,5.424280095066736e-09,5.7005136629235495e-09,0.17066456861430185
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU24,6.420321958624257e-09,6.7614608564376355e-09,0.17117134933518136
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU9,5.521444211612586e-09,5.82207006494502e-09,0.17147197816721982
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNF3,5.362141946504865e-09,5.720752033832655e-09,0.17429848798997333
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MBDOP2,4.4971321713906404e-09,4.873117921725715e-09,0.17804401110098012
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU7,7.021952132145731e-09,7.613427784201018e-09,0.17818305406641255
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBSER1,4.9841150199991655e-09,5.44166686372655e-09,0.1798552229602448
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU20,5.2260344868580044e-09,5.817163456166468e-09,0.1844909854722808
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP7,6.153630803873724e-09,7.0656007555379555e-09,0.1918966846042736
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH10,4.331235397474006e-09,5.284951572063784e-09,0.2062388612733586
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNF2,4.156970265258123e-09,5.221016334747708e-09,0.21295806243320314
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU3,4.1622797774800105e-09,5.262501938679534e-09,0.21449191479601465
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HBINH1,4.726883019544594e-09,6.306755420636323e-09,0.2267793903486353
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH2,4.331810297378638e-09,5.830874895874065e-09,0.2287683436075587
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MSN2,3.098574681793073e-09,4.1787898332814595e-09,0.2291950193642069
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH21,4.110857262170956e-09,5.614755203662659e-09,0.2320377353676665
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH20,4.4589603122500066e-09,6.100943349391117e-09,0.2324310908728404
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP8,4.105951639819013e-09,5.685843156506232e-09,0.2351054546639413
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MEINH5,3.580286589456189e-09,4.9945432301533706e-09,0.2367365235913181
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MSN4,4.219504334218053e-09,6.144767232726363e-09,0.2461414028736981
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBNBL4,4.387514992682063e-09,6.3980057754063486e-09,0.24643131757872286
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU1,3.042443916933592e-09,4.536284060307249e-09,0.2512087672550788
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU13,3.37569631927958e-09,5.071180717353485e-09,0.252813330319868
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU12,3.0664610837150237e-09,4.637972012411944e-09,0.25425350662050794
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEINH14,3.062537771418551e-09,4.645280147701527e-09,0.2548581659376443
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU2,3.1828327374188913e-09,5.382735741545582e-09,0.27715840219719085
BMI_UKBB_Loh2018,mousebrain,TEGLU17,ENT5,2.979021754867785e-09,5.0717277921408726e-09,0.2784749046304817
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU8,4.490032680949153e-09,7.845337226314208e-09,0.2835530641164195
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBINH1,2.9172872345767298e-09,6.079388722861739e-09,0.3156616151252539
BMI_UKBB_Loh2018,mousebrain,TEGLU17,NFOL2,1.9207471542853443e-09,4.034265410915527e-09,0.3169986202280642
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCINH6,1.7912275489790414e-09,4.456684946866615e-09,0.3438717211819048
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DEGLU2,1.905812997063309e-09,4.775209982436269e-09,0.3449077017969856
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU15,1.9867322368973037e-09,5.55353589850504e-09,0.36026825353256137
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MOL1,1.2205260557189989e-09,4.1808060172829774e-09,0.3851679370727784
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MOL2,8.390061386276996e-10,3.818883521183878e-09,0.413052664507392
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP6,1.0700949025587568e-09,5.1360170629800025e-09,0.4174774100387869
BMI_UKBB_Loh2018,mousebrain,TEGLU17,NFOL1,7.840918038915824e-10,3.80289293992669e-09,0.418323990601328
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MFOL1,6.851894867990632e-10,3.5694051985306337e-09,0.4238860596545202
BMI_UKBB_Loh2018,mousebrain,TEGLU17,HYPEP6,8.24935090273813e-10,5.2159015582307484e-09,0.4371662600549474
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU11,7.415765119442333e-10,5.130768431935498e-09,0.4425389413043913
BMI_UKBB_Loh2018,mousebrain,TEGLU17,CBNBL2,5.299722904956516e-10,5.563491081673775e-09,0.4620545757606234
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SYCHO2,3.530705642032095e-10,8.39979026452946e-09,0.4832360921327372
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SYNOR2,2.438875910121377e-10,5.8766936341005425e-09,0.4834483205053575
BMI_UKBB_Loh2018,mousebrain,TEGLU17,ENT3,1.2488428184567823e-10,4.0071156806688226e-09,0.4875687252203412
BMI_UKBB_Loh2018,mousebrain,TEGLU17,OBINH3,-1.0950911691250844e-11,5.125221893705396e-09,0.5008524076516125
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MSN6,-2.4002276580359802e-11,6.2828869613081465e-09,0.5015240604711345
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSPEP7,-8.048214623495326e-11,4.9512071909680395e-09,0.5064845432263956
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MFOL2,-8.226840096155061e-11,4.235035071310868e-09,0.5077492343949793
BMI_UKBB_Loh2018,mousebrain,TEGLU17,MSN3,-2.267366650714264e-10,4.2647016090084366e-09,0.5212001342899999
BMI_UKBB_Loh2018,mousebrain,TEGLU17,TEGLU18,-3.2107422223899867e-10,5.396341978831642e-09,0.5237224676185955
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SZNBL,-2.8500937319189815e-10,4.579787612565679e-09,0.5248109628737885
BMI_UKBB_Loh2018,mousebrain,TEGLU17,SCGLU5,-3.791198632901623e-10,4.917854340401985e-09,0.530724225866305
BMI_UKBB_Loh2018,mousebrain,TEGLU17,ENT6,-4.546053651439037e-10,4.237898157451109e-09,0.5427131725090828
BMI_UKBB_Loh2018,mousebrain,TEGLU17,CR,-6.878683667041559e-10,5.637679750551618e-09,0.5485555085258845
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNP1,-7.027225137870069e-10,4.370055719722764e-09,0.5638761193062723
BMI_UKBB_Loh2018,mousebrain,TEGLU17,DGNBL2,-7.760714991948915e-10,4.559351302499852e-09,0.567579603066364
BMI_UKBB_Loh2018,mousebrain,TEGLU17,PSNP2,-9.18820011259627e-10,4.7044318361291835e-09,0.5774246516454391
