dataset,annotation,turcot2018_s21_mendelian_obesity_genes.mapped,turcot2018_table1_rare_variants.mapped,yazdi2015_table1_mouse_obesity_genes.mapped,human_psd_genes.pers_hmg2016_table_s12,mouse_psd_genes.pers_hmg2016_table_s13,combined_rare_mendelian_obesity,locke_nearest,locke_associated
Mousebrain,HBADR,0.00427653036193958,1.32777216428277e-4,0.0018570950596767,1.37599953462041e-5,1.35928068881299e-7,1.70292792307508e-4,1.72059110894617e-4,0.0110639872681449
Mousebrain,HBCHO1,0.359063684154109,0.358949908827579,0.210459332834034,0.0012544714110251,1.61292156219341e-8,0.437991226693227,1.83675174804056e-4,0.0141828510508321
Mousebrain,HBCHO2,0.0990750810106417,0.0110180947803121,0.0281255947404599,4.6485182750373e-18,1.49896578035593e-19,0.0438878375883111,1.86642086662628e-4,0.0193469152226585
Mousebrain,HBCHO3,0.099776103528223,0.00203258427942891,0.272419263635036,4.7699593749823e-19,1.03937118459279e-18,0.0199733808281549,2.40788680255312e-4,0.419667819509674
Mousebrain,HBCHO4,0.0565390497302003,2.36463226450472e-6,0.0170620695893704,5.33198195184202e-26,6.74760474723588e-25,0.0011157877570378,0.037589635846015,0.379594285310584
Mousebrain,HBGLU1,0.175835890418385,4.18129857111464e-4,0.598465434329642,1.56667748927079e-18,2.89699213729137e-27,0.0258591523680767,0.0273352656530793,0.32463910128891
Mousebrain,HBGLU10,0.827291695529848,0.362637223230645,0.237013047531574,8.503287695491e-5,1.04043127090273e-7,0.707962461335284,3.64130776363372e-4,0.00260632257338853
Mousebrain,HBGLU2,0.0128774719026891,8.14205671865664e-4,0.018694225557793,1.16075624545561e-15,7.76623707179948e-22,0.00132594393741816,8.64405133813527e-5,0.0670980345518439
Mousebrain,HBGLU3,0.00354786909085884,8.51278887169578e-4,0.0674482919835043,3.00152099997304e-10,1.47909089908842e-15,2.72954131172436e-4,4.49357191168554e-5,0.00956098174361912
Mousebrain,HBGLU4,0.454572441378013,0.00131527637380914,0.160394261083629,2.07774251126243e-14,8.60853998710402e-18,0.077206972030174,0.012175122541216,0.0799243582211127
Mousebrain,HBGLU5,0.041995229674127,0.0302977160110591,0.276143382663765,4.11463031969555e-35,4.1092422264588e-29,0.0110813204248606,0.462471709182477,0.0496190798238292
Mousebrain,HBGLU6,0.33874658574655,0.0119865004867488,0.387510122314296,9.81328063539258e-35,5.21205554539159e-35,0.0837102067275673,0.00905720418980399,0.297194423472524
Mousebrain,HBGLU7,0.624716874149451,0.00343951781126739,0.570383953007571,5.01568538331932e-28,2.56439815990304e-31,0.173059858819174,0.0024125806489426,0.100630367656778
Mousebrain,HBGLU8,0.865147073901006,0.0371497462819903,0.534526628945423,2.01342789053332e-25,3.77986881000372e-23,0.588644605449986,0.00626497258725405,0.0975650342925217
Mousebrain,HBGLU9,0.0817735201610419,0.00615891681401172,0.504058141109742,4.51567872680914e-25,4.77743131643512e-28,0.0180284556507988,4.17650420604537e-6,0.023119227108827
Mousebrain,HBINH1,0.104583534749291,0.145661468402298,0.304250301798278,0.640513709794356,0.00517647185981185,0.118617230453098,4.06494846239371e-4,0.112141687632072
Mousebrain,HBINH2,0.413618141526206,5.18808977185448e-4,0.103928400669917,3.33320242930064e-18,1.89520551263459e-24,0.0515852907404153,0.00112119797537874,0.00937854075543208
Mousebrain,HBINH3,0.00194075540853772,9.4319998335839e-6,0.0844467174200208,0.00285537271854781,6.1362177353467e-6,2.61845309313863e-5,1.24724903400903e-5,0.00526957224438997
Mousebrain,HBINH4,0.404515414537457,0.0524661068803259,0.208436182999946,2.34884166304763e-11,1.53490195857176e-13,0.20073340526141,7.92244271152694e-7,6.11643805790569e-4
Mousebrain,HBINH5,0.0202450929634053,5.39813728840626e-4,0.209423435149932,4.07312695080344e-22,2.62660309370279e-26,0.0014664157290089,2.66783241544886e-7,4.66838971587768e-4
Mousebrain,HBINH6,0.420040515014288,0.0415849725936295,0.261659098178603,3.17163693634189e-16,1.86098766021717e-16,0.110949401697438,1.77092358942073e-6,3.61959508112369e-4
Mousebrain,HBINH7,0.10302638709550101,0.234437025512831,0.675591972218749,2.41492038840264e-17,2.3043280589281e-16,0.11059791329751,0.0225837760363879,0.093913660273182
Mousebrain,HBINH8,0.0966562796818699,0.0169817596861257,0.763291832100533,3.82453738542644e-11,2.09385925297772e-15,0.00952534167243125,3.64404207787317e-4,0.00524817853622578
Mousebrain,HBINH9,0.00804412047678429,6.42067149267271e-6,0.00874496208333981,1.34359680250934e-9,3.38758442305006e-19,1.0787030115839e-4,0.0103439445758472,0.0281115237611627
Mousebrain,HBNOR,5.18765609483204e-4,0.00169420818706079,0.20407658851368,0.00313991614274336,2.10661174626219e-5,1.38879872037075e-4,5.70722441806679e-8,0.023070539612236
Mousebrain,HBSER1,0.0547289352466529,0.0070886646217504,0.0364795183398065,2.72983303935682e-26,3.85332743389309e-28,0.0056766822247417,9.65804353614887e-4,0.0414881770468209
Mousebrain,HBSER2,0.256263218591946,0.00395697365775571,0.0355500651927609,8.26342704057305e-27,9.51899079759649e-33,0.0398815916571728,0.00510825921584781,0.169466828329768
Mousebrain,HBSER3,0.00869223784978042,3.09724637879077e-4,0.0424713784753476,1.87588335782501e-22,4.71903556917182e-27,1.46965940799541e-4,9.13910691695689e-4,0.0289382625075238
Mousebrain,HBSER4,2.91312248320903e-4,2.6873014559821e-5,0.0763045462396843,1.2319444735063e-18,8.84271651886827e-24,3.05728890068848e-6,7.91027459845689e-4,0.0988296620517124
Mousebrain,HBSER5,0.0398745998441125,0.00111262861236338,0.19070754831955,1.32860274816329e-25,9.54976935083521e-31,0.00524881478771802,1.27647278992265e-5,0.0104243845051318
Mousebrain,HYPEN,0.0558324142371189,0.927843773587177,0.900138355913331,0.999999999281064,0.999999999999214,0.212883515180263,0.773611438148967,0.516621399795296
Mousebrain,HYPEP1,1.46693956170765e-5,6.08467963281402e-5,1.46406853890937e-5,0.0171046264885169,1.25989379536997e-4,2.74203228809261e-7,5.69828210369335e-4,0.0293094141233549
Mousebrain,HYPEP2,3.34510684873556e-4,0.0489148948391065,0.00615533866270048,0.42685158236784,0.0479293329430828,2.30733526232013e-4,0.197974528197389,0.287625691702731
Mousebrain,HYPEP3,0.00194641491602225,3.92790170828459e-7,4.8014174260647e-7,2.39482584527108e-6,1.48845821735032e-9,6.01370925792667e-6,0.0055898216774661,0.00384696926626035
Mousebrain,HYPEP4,7.73692596546327e-4,0.187914142661547,0.00288542086018852,0.668834324870985,0.18104336008042,0.00218980923865773,0.27105881923835,0.834824774460948
Mousebrain,HYPEP5,0.00436698934602388,0.0646143255239027,0.0187620061096577,0.546152596007548,5.87122401352449e-4,6.88715909038827e-4,0.478305718917335,0.71844001315836
Mousebrain,HYPEP6,0.0274362334827268,0.124026056397353,0.00103429103574619,0.00190350727550047,1.08005010514939e-4,0.0244359682336556,0.0990822191992138,0.171813790749395
Mousebrain,HYPEP7,0.413073035821466,0.0088319171944966,7.60801622819639e-4,0.896676664987474,0.885753475705036,0.181042258930641,0.138864767597336,0.183678577644829
Mousebrain,HYPEP8,0.0742250941173272,0.117751026524904,0.20999130378367,0.999757798799945,0.987435671625532,0.0246879199981578,0.149250930367159,0.73709956105699
Mousebrain,MBCHO1,0.113413985209444,0.0299493079055616,0.136810380075628,2.80322501036855e-26,1.97650207106911e-31,0.0307754351544281,0.0987406865880376,0.148156027228716
Mousebrain,MBDOP1,2.08042606138378e-5,5.56927278051456e-7,2.01655905713774e-5,0.902671743445563,0.0714055339273706,9.55952231896461e-8,4.46211451235255e-4,0.00150686366981843
